Date,Open,High,Low,Close,Volume,Price,price_change_pct,high_low_range,body_ratio,upper_shadow,lower_shadow,volume_spike,volume_trend,buy_sell_ratio,trade_intensity,sma_50,sma_200,sma_ratio,roc_7d,momentum_oscillator,rolling_std,higher_highs,lower_lows
2018-08-08,6720.63,6721.54,6123.0,6285.0,59550.536319,6285.0,-0.06474049338845189,598.54,0.7278209095764848,0.9099999999998545,162.0,1.4635134535959553,0.3984805478766895,0.5072076052595063,5.131826149302247,6921.707,8225.5782,0.8414857591228572,-0.1735243760996662,-0.2312528438140623,0.03512518333420338,0,1
2018-08-09,6283.27,6622.81,6178.6,6529.79,51941.185111,6529.79,0.03894828957836127,444.21000000000004,0.5549626179143597,93.02000000000044,104.67000000000007,1.267471431716405,0.37900502801701985,0.5446708381426888,4.785662841350754,6917.0726,8200.577150000001,0.8434860606916422,-0.13233568659966966,-0.17553156565656566,0.03656436332732998,0,0
2018-08-10,6529.79,6575.88,6026.39,6144.01,59034.974902,6144.01,-0.059080001041381114,549.4899999999998,0.7020690636646592,46.090000000000146,117.61999999999989,1.38946406660499,0.32159512289631076,0.5256973932308535,4.906599858646282,6905.576,8177.496950000001,0.8444608365832427,-0.17183013918730572,-0.24968462136856612,0.038317507963131534,0,1
2018-08-11,6148.13,6488.0,5971.0,6232.35,47133.418555,6232.35,0.014378231806263297,517.0,0.1629013224562244,255.64999999999964,177.1300000000001,1.0877592059279844,0.29885541307334296,0.5534071614012442,5.010733503731251,6909.322999999999,8154.662799999999,0.847284931913004,-0.11091408648414225,-0.24227116220711392,0.03862571793166685,0,1
2018-08-12,6222.55,6472.3,6130.0,6308.33,38567.770712,6308.33,0.012191228027950807,342.3000000000002,0.25059881665240447,163.97000000000025,92.55000000000018,0.8932518106140724,0.1724562041655595,0.5433227503903371,4.93673852523411,6912.49,8129.4545,0.8503018148351551,-0.10191353024334471,-0.2317220801364024,0.036992093119264366,0,0
2018-08-13,6308.56,6545.0,6145.04,6246.35,53895.828783,6246.35,-0.009825104266897866,399.96000000000004,0.15554051516638792,236.4399999999996,101.3100000000004,1.2573226614511994,0.6451621947247106,0.5476727398158717,4.4456501544885985,6914.6776,8104.8099,0.8531572732735252,-0.09927727035452971,-0.23581953334507796,0.02912652502729846,1,0
2018-08-14,6248.25,6250.33,5880.0,6188.08,50186.745091,6188.08,-0.009328647930391454,370.3299999999999,0.16247666608790398,2.0799999999999272,308.0799999999999,1.168165779307769,0.104498924020753,0.5087130755508412,5.021325830972437,6913.399200000001,8080.305299999999,0.8555863742476864,-0.07916298366383645,-0.1995684865857019,0.02900266327299457,0,1
2018-08-15,6188.08,6609.0,6172.11,6267.16,68806.687026,6267.16,0.012779408152447935,436.8900000000003,0.18100661928480383,341.84000000000015,15.970000000000255,1.5552638640145258,0.1554335406387728,0.539831864016083,4.7875143210539,6917.326799999999,8054.1861,0.8588486320318741,-0.002838504375497264,-0.17587033077434916,0.029247644953378022,1,0
2018-08-16,6265.27,6480.0,6205.6,6311.75,48515.254618,6311.75,0.007114865425487782,274.39999999999964,0.16938769337183052,168.25,59.67000000000007,1.090637810167227,-0.06595788073912201,0.5363993069450961,4.71896934955303,6920.8872,8026.3451000000005,0.8622713112314182,-0.03339157920851976,-0.1613083682469827,0.027641055368198907,0,0
2018-08-17,6316.0,6585.0,6285.4,6584.49,57851.610803,6584.49,0.04321147066978259,299.60000000000036,0.8961612496123983,0.5100000000002183,30.600000000000364,1.2558636508329026,-0.020045135971759498,0.5601898382110467,5.129157086006269,6935.4974,8003.01255,0.8666108256120274,0.07169259164617237,-0.11245649554239376,0.030142187099721544,1,0
2018-08-18,6579.04,6620.0,6288.0,6387.96,53742.322172,6387.96,-0.029847414150526386,332.0,0.5755419953186759,40.960000000000036,99.96000000000004,1.1319950972699473,0.14021693778243716,0.5483538715697425,5.137868784353971,6939.298199999999,7983.7648,0.8691761702552137,0.024968109942477446,-0.08871529164717028,0.030360091470750736,1,0
2018-08-19,6387.96,6541.0,6300.0,6477.53,45190.847993999996,6477.53,0.01402169080582838,241.0,0.3716595968217428,63.470000000000255,87.96000000000004,0.9463917793334622,0.17172569634519452,0.5613661690798895,4.221164418140828,6941.0473999999995,7964.72695,0.8714733545074842,0.02682167863761098,-0.0778253435627453,0.03088008566580482,0,0
2018-08-20,6477.53,6530.0,6220.0,6254.84,49435.55526,6254.84,-0.03437884502271693,310.0,0.7183546069823836,52.470000000000255,34.840000000000146,1.0340520369812691,-0.08275730466931552,0.5354044654349364,4.795232869818417,6939.007999999999,7949.878549999999,0.8728445181990293,0.001359193769161049,-0.09805301363265372,0.029720789602152787,0,1
2018-08-21,6251.0,6500.0,6235.08,6480.0,41569.947408,6480.0,0.035997723363027756,264.9200000000001,0.8644115716399018,20.0,15.920000000000073,0.8704473827695882,-0.17169469084667233,0.5585723669372308,4.343955449191952,6936.3022,7937.9133999999995,0.8738193229240909,0.04717456787888974,-0.03572289533129174,0.03140022272349722,0,0
2018-08-22,6479.98,6882.54,6251.2,6360.89,77909.391359,6360.89,-0.018381172839506132,631.3400000000001,0.18863050200676182,402.5600000000004,109.69000000000051,1.5654145554981047,0.1322938907022273,0.5189490155789102,4.19156142647904,6933.2428,7923.71805,0.8749986646105022,0.01495573752704571,0.012074781225139273,0.03148978921408406,1,0
2018-08-23,6362.57,6576.99,6342.28,6525.01,40358.166825,6525.01,0.025801420870349867,234.71000000000004,0.69208781386059,51.97999999999956,20.289999999999964,0.8144344559404463,-0.16813449413441972,0.5484541276895469,4.649294412917641,6932.0034,7915.41905,0.875759485206794,0.03378777676555633,-0.0007320296671102356,0.03232738184041878,0,0
2018-08-24,6525.0,6725.0,6440.5,6681.64,38305.675322,6681.64,0.02400456091255032,284.5,0.5505797713252134,43.35999999999967,84.5,0.7714446245181447,-0.3378632886741748,0.5555556869721131,4.70340225084571,6935.052200000001,7914.1273,0.8762876624907505,0.014754369738582795,0.08750474038941995,0.030791122618648116,1,0
2018-08-25,6686.98,6789.0,6650.61,6733.64,19220.505929,6733.64,0.007782520459048925,138.39000000000033,0.33716284618625647,55.35999999999967,36.36999999999989,0.3924894786507849,-0.6423581052659839,0.5114251138429275,6.372516926203557,6937.529399999999,7909.534800000001,0.8771096515422162,0.05411430253163774,0.0804335443291856,0.030856837384773097,1,0
2018-08-26,6733.64,6775.27,6568.0,6700.0,20107.297208,6700.0,-0.004995812071925454,207.27000000000044,0.1623003028415592,41.63000000000011,132.0,0.4159719375150838,-0.5550582009288771,0.4922218150652313,6.503559279842722,6936.3898,7905.039800000001,0.8774642364550239,0.03434488145944514,0.06208774747040819,0.030759140532651993,0,1
2018-08-27,6700.0,6940.51,6646.5,6908.64,37747.078747,6908.64,0.031140298507462694,294.0100000000002,0.7096354853115596,31.86999999999989,53.5,0.7871593768179892,-0.23643866143559933,0.5684705280102864,5.442566849549147,6940.320599999999,7900.6629,0.8784478720330178,0.1045270542491894,0.10602832053919488,0.030737769507281895,1,0
2018-08-28,6907.26,7135.0,6860.0,7076.11,48352.917163,7076.11,0.024240660969452543,275.0,0.613999776727352,58.89000000000033,47.26000000000022,1.0202402184346246,0.1631700345546898,0.547962593898644,5.212363891699612,6948.600399999999,7892.62385,0.8803916725311611,0.09199228395061732,0.14350654807306948,0.02677822729278533,1,0
2018-08-29,7077.0,7133.81,6912.34,7031.22,43252.487392,7031.22,-0.006343881030679177,221.47000000000025,0.20670961904112425,56.8100000000004,118.88000000000011,0.9210647763120083,-0.4448360250602378,0.5483199724498287,5.173621518100871,6963.2866,7885.11005,0.8830931296501926,0.10538305174275919,0.12191487053146886,0.02576693737615433,0,0
2018-08-30,7033.21,7063.63,6784.81,6984.84,44716.77462,6984.84,-0.006596294810857883,278.8199999999997,0.17348103669713894,30.420000000000073,200.02999999999975,0.966988965775275,0.10799816091498093,0.5468426990568072,5.162447458375192,6975.422,7879.71485,0.8852378600319799,0.0704719226483943,0.10664078900463424,0.021284659800176107,0,1
2018-08-31,6984.84,7089.0,6888.0,7011.21,40467.400638,7011.21,0.003775319119693421,201.0,0.1311939645801166,77.78999999999996,96.84000000000015,0.8814504218591112,0.05643355189089849,0.5354535209288293,5.019892463941824,6990.6348,7870.255900000001,0.8882347410300248,0.049324716686322434,0.06480684153214604,0.021213923135890513,1,0
2018-09-01,7011.21,7275.0,7008.74,7200.01,40323.414093,7200.01,0.026928304814718196,266.2600000000002,0.7090810827457814,74.98999999999978,2.4700000000002547,0.8766379700355819,1.0979371844816956,0.5592957986408569,5.388581407318433,7010.3436,7863.556449999999,0.8914978299482059,0.06925971688418153,0.12712196068854537,0.02168664382807227,1,0
2018-09-02,7201.57,7345.45,7127.0,7302.01,39814.840352,7302.01,0.014166646990767973,218.44999999999982,0.45978463731534386,43.4399999999996,74.56999999999971,0.8790361535391078,0.9801189558265966,0.5631699229595597,5.281497994535779,7031.344,7852.81655,0.8953913370688465,0.08985223880597015,0.12728308475607222,0.021376759903102782,1,0
2018-09-03,7302.0,7338.28,7191.63,7263.02,32396.018371,7263.02,-0.005339625664714243,146.64999999999964,0.26580275090163363,36.279999999999745,71.39000000000033,0.7295708794830301,-0.14176091378793876,0.5221283783111101,5.366276727975755,7049.544199999999,7839.1312,0.899276199137014,0.05129518979133385,0.16118397912656443,0.021224096837000685,0,0
2018-09-04,7263.0,7410.0,7227.17,7359.06,35300.640518,7359.06,0.01322314959892723,182.82999999999993,0.5254058275962242,50.9399999999996,35.82999999999993,0.8261535956167304,-0.26993772890682377,0.5660854092492152,5.189084299693884,7062.258400000001,7825.1266000000005,0.9025104219718257,0.0399866593368392,0.13565740740740748,0.021229307753243835,1,0
2018-09-05,7359.05,7397.3,6682.0,6700.0,63715.256267,6700.0,-0.08955763371952397,715.3000000000002,0.921361537625956,38.25,18.0,1.4650921326247321,0.473100395118196,0.4948827144220851,4.846766969299104,7049.909600000001,7803.42885,0.9034374049115934,-0.047107045434504946,0.0533117221017813,0.03049230593616627,0,1
2018-09-06,6697.27,6725.0,6265.0,6516.01,60644.464227,6516.01,-0.0274611940298507,460.0,0.39404339259926296,27.729999999999563,251.01000000000022,1.3900178657869457,0.35619048427245437,0.5331492312086427,4.631008009002445,7032.591799999999,7784.09175,0.9034569395529422,-0.06712107936617018,-0.0013793082309452398,0.02972646484077012,0,1
2018-09-07,6516.84,6544.0,6320.0,6395.54,38906.28805,6395.54,-0.01848830802899326,224.0,0.5415176153939225,27.159999999999854,75.53999999999996,0.9071867050414735,-0.03857704135644602,0.5516598110889178,4.9979324486137084,7011.178400000001,7760.30445,0.9034669135504483,-0.08781223212541056,-0.042818828910267594,0.029232422825846056,0,0
2018-09-08,6395.54,6478.0,6111.0,6185.05,38215.032171,6185.05,-0.03291199804864009,367.0,0.5735420780539291,82.46000000000004,74.05000000000018,0.8983748689607047,-0.05228679092344035,0.5132818952997503,4.731933724866329,6988.1288,7735.224749999999,0.9034163758019266,-0.14096647087990155,-0.08147005185902426,0.0299625925689749,0,1
2018-09-09,6185.06,6441.0,6141.53,6250.81,37053.923819999996,6250.81,0.010632088665410988,299.47000000000025,0.21955447305089873,190.1899999999996,43.530000000000655,0.8839436369999755,-0.06934390562893,0.5614730767763719,4.768968608601818,6965.169400000001,7714.290800000001,0.9028917226857494,-0.14396036159906656,-0.0670432835820895,0.029069366980630663,0,0
2018-09-10,6252.26,6373.98,6221.0,6312.0,32439.456432,6312.0,0.009789131328579836,152.97999999999956,0.3905083079433204,61.97999999999956,31.26000000000022,0.7823834201290963,0.0013408456712966643,0.5688965832641281,5.095214830031234,6943.5136,7696.7956,0.9021304281208867,-0.1309400221946243,-0.08636142569304528,0.02794839494381255,0,0
2018-09-11,6311.99,6404.0,6169.68,6294.91,33104.88859,6294.91,-0.0027075411913815017,234.3199999999997,0.07289174082803801,92.01000000000022,125.22999999999956,0.8440360479533224,-0.06220147554774169,0.5563520777390054,5.23593362971673,6914.991599999999,7677.61495,0.9006692253996245,-0.14460406628020428,-0.11039964048043344,0.02765146144170379,1,1
2018-09-12,6293.0,6360.0,6192.37,6338.62,31433.645939,6338.62,0.006943705311116544,167.6300000000001,0.27214682804579765,21.38000000000011,100.63000000000011,0.8106490273819769,-0.5066543276970163,0.5475660338175509,5.267922142870446,6873.819200000001,7660.835499999999,0.8972675513360451,-0.05393731343283581,-0.09850353139284511,0.027034754529815127,0,0
2018-09-13,6338.62,6535.0,6337.4,6487.38,40465.063107,6487.38,0.023468830754959313,197.60000000000036,0.752833627108488,47.61999999999989,1.2200000000002547,1.040664505209411,-0.3327492686631036,0.5359018657173057,5.328967334040819,6840.053999999999,7645.3224,0.8946717421011342,-0.004393793134141899,-0.0712199563626368,0.027008835999182173,1,0
2018-09-14,6487.39,6584.99,6385.62,6476.63,37173.339277,6476.63,-0.0016570634061824352,199.3699999999999,0.05396997844712033,97.59999999999945,91.01000000000022,0.9344375797426117,-0.04454161164830017,0.5360318061263211,5.336485861228254,6811.186599999999,7626.08555,0.8931432077477387,0.012679148281458774,-0.07624646815599588,0.026927513725817056,1,0
2018-09-15,6476.63,6565.45,6466.13,6514.96,25243.656612,6514.96,0.0059182012867802225,99.31999999999971,0.38592389657279885,50.48999999999978,10.5,0.6304872600361692,-0.33943123483338333,0.5399902246935611,5.59990185307825,6777.714400000001,7605.8151499999985,0.8911226709063176,0.05333990832733759,-0.09514570118652615,0.026965370987088184,0,0
2018-09-16,6514.96,6524.62,6370.0,6505.0,27568.132897,6505.0,-0.0015287891253361607,154.6199999999999,0.06441594592164954,9.659999999999854,135.0,0.6974086467774423,-0.2559996336441973,0.5541673894152536,5.2931041799558685,6743.3135999999995,7586.70635,0.8888328083393815,0.040665129799178024,-0.1091493985902512,0.02588097830042268,0,1
2018-09-17,6500.08,6533.84,6201.0,6248.69,35987.254738,6248.69,-0.03940199846272108,332.84000000000015,0.7552875990603303,33.76000000000022,47.6899999999996,0.9248583478165713,0.10936676184562288,0.5038578398275992,5.472048392867748,6704.0674,7563.3498,0.8863886358080564,-0.010030101394169932,-0.1396567818896273,0.026306428963102473,1,1
2018-09-18,6248.69,6390.0,6224.98,6336.45,32620.86667,6336.45,0.01404454373636721,165.02000000000044,0.5318140032638448,53.55000000000018,23.710000000000036,0.8499550905242252,-0.014620859353872362,0.5559231597021111,5.1824190078073755,6667.318,7539.837049999999,0.8842787804773742,0.006598982352408633,-0.13895932360926538,0.026678992459744668,0,0
2018-09-19,6336.39,6517.7,6123.0,6391.89,39044.080082,6391.89,0.008749378595270363,394.6999999999998,0.1406130882662559,125.80999999999949,213.39000000000033,1.0248897455248116,0.24211108561090167,0.5429382963098435,5.076697903396392,6640.537200000001,7514.474099999999,0.8836995141988778,0.00840403747187879,-0.04598656716417906,0.02684591090295165,1,1
2018-09-20,6392.0,6540.0,6325.0,6492.0,25189.024728,6492.0,0.015662034234005917,215.0,0.465116062736715,48.0,67.0,0.6747307595807608,-0.3775117893330906,0.5385479977740406,6.101308051797359,6618.2856,7489.359099999999,0.883691838415228,0.0007121519010755417,-0.0036847702811997245,0.027158514036371338,1,0
2018-09-21,6492.0,6784.86,6491.0,6759.02,51779.343463,6759.02,0.04113062230437459,293.8599999999997,0.9086636804384153,25.839999999999236,1.0,1.3660379913320626,0.39291611865058007,0.548450729941132,5.6488549269482755,6602.951799999999,7465.8841999999995,0.8844165720596553,0.04360137911228534,0.05683335574478472,0.028162468562520544,1,0
2018-09-22,6759.01,6839.03,6627.0,6723.05,29349.690667,6723.05,-0.005321777417436335,212.02999999999975,0.16959856171364385,80.01999999999953,96.05000000000018,0.7851393864064102,0.16265607309236363,0.5640592523930084,4.964958614277586,6589.0372,7445.91705,0.8849194890652254,0.03194033424610443,0.08698393707407377,0.027881501380041307,1,0
2018-09-23,6723.05,6788.23,6661.75,6708.0,30286.229773,6708.0,-0.002238567316917184,126.47999999999956,0.11899105076609073,65.17999999999938,46.25,0.8124857387343647,0.09859560987156257,0.5630491685002472,5.558763857567053,6583.000399999999,7429.90705,0.8860138178173598,0.031206764027670975,0.07314092093664654,0.027880764309838362,0,0
2018-09-24,6706.81,6730.0,6557.0,6581.39,35305.739910000004,6581.39,-0.01887447823494326,173.0,0.7249706792077003,23.1899999999996,24.390000000000327,0.9471371702320043,-0.0189376720442187,0.528595306760715,5.248353382410805,6574.144399999999,7416.455800000001,0.8864266825883773,0.05324315976628724,0.04267902408111539,0.027785932068264275,0,1
2018-09-25,6581.42,6584.01,6325.02,6447.54,40301.029452,6447.54,-0.02033764903766533,258.9899999999998,0.5169309560481279,2.5900000000001455,122.51999999999953,1.1162001668750006,0.2354371163615685,0.5289212980153793,5.458049147756422,6564.398800000001,7402.5585,0.8867743107092729,0.017531898776128596,0.024246573819165024,0.019922429281503454,0,1
2018-09-26,6445.11,6557.99,6379.7,6465.12,33484.54207,6465.12,0.002726621316036848,178.28999999999996,0.11223281606774702,92.86999999999989,65.40999999999985,0.9636515658347481,-0.1423913177189451,0.5624428009911178,5.502180649943765,6559.3,7391.033,0.8874672743652033,0.011456705293739322,0.019957025346211004,0.018992151856442693,0,0
2018-09-27,6467.84,6750.0,6434.0,6689.13,33087.428297,6689.13,0.0346490088351028,316.0,0.7002845885175352,60.86999999999989,33.840000000000146,0.9602633602490868,0.3135652790963428,0.5559752057572394,5.518410128741079,6567.3826,7376.810799999999,0.8902739529354075,0.030365064695009325,0.031098841134633702,0.019992483845879993,1,0
2018-09-28,6689.12,6814.8,6540.88,6634.58,42399.448523,6634.58,-0.008155021654535077,273.9200000000001,0.19910915628316417,125.68000000000029,93.69999999999982,1.2230902039337392,-0.18115129147403342,0.5586984576056477,4.99650365465084,6569.4784,7364.326999999999,0.8920677083993187,-0.018410953067160674,0.024387683100624835,0.01839092562732476,1,0
2018-09-29,6634.58,6636.0,6464.57,6596.38,30255.9597,6596.38,-0.005757711867216853,171.4300000000003,0.222831346420493,1.4200000000000728,131.8100000000004,0.8814313224800604,0.03087831634351712,0.5300454144244335,5.652671444916449,6578.525799999999,7351.5589,0.8948477186947693,-0.018841150965707487,0.012497390620970822,0.018429704519021314,0,1
2018-09-30,6597.66,6662.0,6533.0,6626.57,27764.724519,6626.57,0.004576752703755682,129.0,0.22410835340437607,35.43000000000029,64.65999999999985,0.8144009718617601,-0.08325583187141727,0.5474934300842165,5.526689066996649,6586.4102,7343.84175,0.896861661039174,-0.012139236732260028,0.018688700999231315,0.01836322232140365,1,0
2018-10-01,6626.57,6667.09,6510.0,6611.61,20621.506894,6611.61,-0.0022575782041086567,157.09000000000015,0.09523197197022615,40.52000000000044,101.60999999999967,0.6161552838980017,-0.41591630860682915,0.5365181052102113,6.2911503042792605,6592.475799999999,7335.6948999999995,0.8986845554511195,0.0045917351805619955,0.05807937343667234,0.018356659032229536,1,1
2018-10-02,6610.0,6640.0,6494.0,6525.79,28245.810088,6525.79,-0.012980196956565715,146.0,0.5767804268627216,30.0,31.789999999999964,0.8480024093745753,-0.2991293157500656,0.5351526800396694,5.2140122382670455,6598.064600000001,7327.0238500000005,0.9005108547516075,0.012136411716716866,0.029881084834568274,0.01864780769036614,0,1
2018-10-03,6525.79,6549.0,6430.0,6510.0,28451.969138,6510.0,-0.002419630420224972,119.0,0.1326889641269206,23.210000000000036,80.0,0.8698782783568242,-0.15029540859419022,0.5376327866111268,5.29337701514353,6604.503000000001,7320.44985,0.9021990513028506,0.006941866508278327,0.01847810272079145,0.017936363741752566,0,1
2018-10-04,6510.01,6643.46,6505.09,6593.79,20074.300818,6593.79,0.012870967741935413,138.3699999999999,0.6054776284760928,49.67000000000007,4.920000000000073,0.6302162266430126,-0.3932952226504677,0.5518425053630054,4.82328128862415,6611.0356,7312.46885,0.9040770832948288,-0.014252974602078305,0.015679297597042507,0.01814478393494962,1,0
2018-10-05,6591.69,6697.0,6543.08,6635.65,16096.552392,6635.65,0.0063483975073515,153.92000000000007,0.28560272505020473,61.350000000000364,48.60999999999967,0.5126995640210926,-0.6203593925692626,0.5338876110441103,5.386308654793657,6617.513600000001,7302.647099999999,0.9061801041134784,0.00016127622245853956,-0.018252646093664584,0.018151109174836203,1,0
2018-10-06,6635.65,6651.0,6566.77,6594.27,10939.505391,6594.27,-0.006236013050718303,84.22999999999956,0.4912733096600789,15.350000000000364,27.5,0.35791832694521647,-0.6384346918931149,0.47651752616136606,5.673474002189703,6617.709199999999,7291.06855,0.9076459868472092,-0.00031987241486997053,-0.019154996616119135,0.018217037604839042,0,0
2018-10-07,6596.44,6640.0,6525.0,6615.26,17406.831762,6615.26,0.0031830665107737133,115.0,0.16365203160693442,24.73999999999978,71.4399999999996,0.5873695653201112,-0.3730594463457352,0.5037222367351892,4.759280761529768,6622.2552000000005,7279.7198499999995,0.9096854337095757,-0.0017067653401381389,-0.013825283243887862,0.015561154066003759,0,1
